month,return_pct,equity_end
2024-09,-3.5798524853978275,964.2014751460217
2024-10,-6.753550471314885,899.0836418768725
2024-11,-5.969193609563805,845.4155985813247
2024-12,-0.8619376665656264,838.1286430981311
2025-01,-1.792861831291681,823.1021545589018
2025-02,4.256008322167659,858.1334507568699
2025-03,6.095377043251982,910.4399201147702
2025-04,-2.6469065472455755,886.3414262605149
2025-05,-3.507702439285587,855.2512064311762
2025-06,5.853805043286409,905.3159446860122
2025-07,0.34120432720179394,908.4049218641287
2025-08,-1.2175185162255464,897.3449237381287
2025-09,-0.14198840742688512,896.070797971787
2025-10,-2.155374779864627,876.7571139825714
2025-11,-9.099147484341064,796.9796911018449
2025-12,1.8645085040573939,811.8394452180491
2026-01,-5.565836086924724,766.6537924082135
2026-02,-6.158026409411111,719.4430494029639
