dt,side,entry_price,exit_price,qty,pnl,reason
2025-01-02 04:00:00+00:00,short,199.299,202.99735714285717,2.151478072190253,-8.218980913548638,sl
2025-06-28 16:00:00+00:00,short,146.441,148.42652857142858,2.5297048547841143,-5.248086452398969,sl
2025-07-07 06:00:00+00:00,short,153.048,151.115,3.315558428239927,6.108356074657669,tp
2025-07-30 06:00:00+00:00,long,180.349,181.907,2.16096296725864,3.1309237286979363,tp
2025-09-22 05:00:00+00:00,long,231.651,228.0524142857143,2.491633379783058,-9.307290090389396,sl
2025-11-30 21:00:00+00:00,short,139.202,137.007,3.235285976258078,6.835498622436946,tp
2025-12-29 01:00:00+00:00,short,126.954,128.5594714285714,4.8728136623120415,-8.199030920872499,sl
2026-01-19 18:00:00+00:00,long,133.726,134.18,3.961447082390392,1.479568793696183,tp
2026-02-21 23:00:00+00:00,short,85.816,85.119,5.636048076631247,3.6404846436711296,tp
